time,rflux,flux,
1338.2079, 1.0001020, 1.0000524,
1338.2093, 0.99988720, 0.99983797,
1338.2107, 1.0002918, 1.0002428,
1338.2121, 1.0001495, 1.0001006,
1338.2135, 0.99991555, 0.99986715,
1338.2149, 0.99999501, 0.99994673,
1338.2163, 0.99983783, 0.99978980,
1338.2176, 1.0000787, 1.0000310,
1338.2190, 0.99998843, 0.99994099,
1338.2204, 1.0000457, 0.99999865,
1338.2218, 0.99989965, 0.99985293,
1338.2232, 0.99996924, 0.99992275,
1338.2246, 0.99997418, 0.99992805,
1338.2260, 1.0000809, 1.0000350,
1338.2274, 0.99994499, 0.99989934,
1338.2288, 1.0001055, 1.0000602,
1338.2301, 1.0000869, 1.0000420,
1338.2315, 1.0000023, 0.99995771,
1338.2329, 0.99997318, 0.99992872,
1338.2343, 0.99997557, 0.99993158,
1338.2357, 1.0000137, 0.99997010,
1338.2371, 1.0001113, 1.0000680,
1338.2385, 0.99985760, 0.99981457,
1338.2399, 1.0000534, 1.0000107,
1338.2413, 1.0000363, 0.99999414,
1338.2426, 0.99993515, 0.99989320,
1338.2440, 1.0000251, 0.99998348,
1338.2454, 0.99997009, 0.99992884,
1338.2468, 0.99989978, 0.99985902,
1338.2482, 1.0000139, 0.99997349,
1338.2496, 0.99979419, 0.99975415,
1338.2510, 1.0000863, 1.0000466,
1338.2524, 0.99994911, 0.99990989,
1338.2538, 0.99986410, 0.99982513,
1338.2551, 0.99990741, 0.99986891,
1338.2565, 1.0000304, 0.99999228,
1338.2579, 1.0001148, 1.0000771,
1338.2593, 1.0000617, 1.0000245,
1338.2607, 1.0001984, 1.0001615,
1338.2621, 1.0000038, 0.99996730,
1338.2635, 1.0000705, 1.0000343,
1338.2649, 1.0000631, 1.0000274,
1338.2663, 1.0001489, 1.0001137,
1338.2676, 1.0000083, 0.99997350,
1338.2690, 1.0002928, 1.0002585,
1338.2704, 1.0002435, 1.0002097,
1338.2718, 0.99992972, 0.99989623,
1338.2732, 1.0000474, 1.0000143,
1338.2746, 1.0001705, 1.0001378,
1338.2760, 1.0001395, 1.0001072,
1338.2774, 0.99999627, 0.99996456,
1338.2788, 0.99985412, 0.99982277,
1338.2801, 1.0000561, 1.0000250,
1338.2815, 1.0000686, 1.0000380,
1338.2829, 1.0000629, 1.0000329,
1338.2843, 0.99999919, 0.99996951,
1338.2857, 0.99995426, 0.99992517,
1338.2871, 0.99996906, 0.99994033,
1338.2885, 0.99997929, 0.99995092,
1338.2899, 0.99989905, 0.99987116,
1338.2913, 1.0001043, 1.0000768,
1338.2926, 0.99989734, 0.99987029,
1338.2940, 1.0000123, 0.99998565,
1338.2954, 1.0000170, 0.99999078,
1338.2968, 0.99996734, 0.99994159,
1338.2982, 1.0001640, 1.0001386,
1338.2996, 1.0001926, 1.0001678,
1338.3010, 1.0001090, 1.0000845,
1338.3024, 0.99998482, 0.99996074,
1338.3038, 1.0000004, 0.99997682,
1338.3051, 1.0002148, 1.0001917,
1338.3065, 1.0000674, 1.0000447,
1338.3079, 1.0000962, 1.0000739,
1338.3093, 0.99982627, 0.99980434,
1338.3107, 1.0000004, 0.99997894,
1338.3121, 1.0000413, 1.0000203,
1338.3135, 1.0002443, 1.0002237,
1338.3149, 1.0001443, 1.0001242,
1338.3162, 0.99975576, 0.99973598,
1338.3176, 0.99994369, 0.99992438,
1338.3190, 1.0001113, 1.0000924,
1338.3204, 0.99982586, 0.99980739,
1338.3218, 0.99993993, 0.99992194,
1338.3232, 0.99993435, 0.99991671,
1338.3246, 0.99997516, 0.99995787,
1338.3260, 1.0001797, 1.0001628,
1338.3274, 0.99987058, 0.99985414,
1338.3287, 0.99985497, 0.99983888,
1338.3301, 1.0000326, 1.0000170,
1338.3315, 0.99989251, 0.99987713,
1338.3329, 1.0001906, 1.0001757,
1338.3343, 1.0001022, 1.0000877,
1338.3357, 0.99994812, 0.99993394,
1338.3371, 1.0000945, 1.0000808,
1338.3385, 0.99992209, 0.99990874,
1338.3399, 0.99985717, 0.99984418,
1338.3412, 0.99985351, 0.99984088,
1338.3426, 1.0000124, 1.0000003,
1338.3440, 0.99994807, 0.99993615,
1338.3454, 0.99992579, 0.99991423,
1338.3468, 1.0000094, 0.99999804,
1338.3482, 1.0000706, 1.0000596,
1338.3496, 1.0001272, 1.0001167,
1338.3510, 1.0001681, 1.0001578,
1338.3524, 1.0000636, 1.0000536,
1338.3537, 0.99999997, 0.99999031,
1338.3551, 0.99994644, 0.99993726,
1338.3565, 1.0000601, 1.0000511,
1338.3579, 1.0000497, 1.0000411,
1338.3593, 1.0001870, 1.0001787,
1338.3607, 1.0000631, 1.0000551,
1338.3621, 1.0000888, 1.0000810,
1338.3635, 1.0000990, 1.0000915,
1338.3649, 1.0000223, 1.0000151,
1338.3662, 0.99994313, 0.99993610,
1338.3676, 1.0000094, 1.0000027,
1338.3690, 1.0000591, 1.0000528,
1338.3704, 0.99987891, 0.99987284,
1338.3718, 1.0000442, 1.0000384,
1338.3732, 1.0000012, 0.99999552,
1338.3746, 0.99994833, 0.99994297,
1338.3760, 1.0000857, 1.0000806,
1338.3774, 0.99996963, 0.99996474,
1338.3787, 1.0001433, 1.0001387,
1338.3801, 1.0001733, 1.0001688,
1338.3815, 0.99984468, 0.99984039,
1338.3829, 0.99998398, 0.99997993,
1338.3843, 0.99991204, 0.99990811,
1338.3857, 1.0000572, 1.0000534,
1338.3871, 0.99988183, 0.99987813,
1338.3885, 1.0000947, 1.0000912,
1338.3899, 0.99982253, 0.99981931,
1338.3912, 0.99997837, 0.99997527,
1338.3926, 0.99985685, 0.99985388,
1338.3940, 0.99980118, 0.99979832,
1338.3954, 1.0001032, 1.0001004,
1338.3968, 0.99988077, 0.99987803,
1338.3982, 1.0002248, 1.0002223,
1338.3996, 0.99978931, 0.99978681,
1338.4010, 1.0001622, 1.0001598,
1338.4024, 1.0000294, 1.0000271,
1338.4037, 1.0001366, 1.0001342,
1338.4051, 1.0001363, 1.0001340,
1338.4065, 1.0001066, 1.0001045,
1338.4079, 0.99987726, 0.99987511,
1338.4093, 1.0001329, 1.0001309,
1338.4107, 0.99997241, 0.99997039,
1338.4121, 0.99993712, 0.99993510,
1338.4135, 0.99999752, 0.99999537,
1338.4149, 1.0001013, 1.0000991,
1338.4162, 1.0001958, 1.0001936,
1338.4176, 1.0001516, 1.0001494,
1338.4190, 1.0001072, 1.0001051,
1338.4204, 0.99992581, 0.99992354,
1338.4218, 1.0001011, 1.0000988,
1338.4232, 1.0000769, 1.0000745,
1338.4246, 1.0000138, 1.0000113,
1338.4260, 0.99989659, 0.99989397,
1338.4274, 0.99992285, 0.99992011,
1338.4287, 1.0001376, 1.0001349,
1338.4301, 1.0001687, 1.0001659,
1338.4315, 1.0001254, 1.0001221,
1338.4329, 0.99992362, 0.99992041,
1338.4343, 1.0002224, 1.0002191,
1338.4357, 0.99983992, 0.99983646,
1338.4371, 1.0000010, 0.99999718,
1338.4385, 0.99987571, 0.99987178,
1338.4399, 0.99998310, 0.99997905,
1338.4412, 0.99997707, 0.99997254,
1338.4426, 0.99985710, 0.99985245,
1338.4440, 0.99998278, 0.99997789,
1338.4454, 0.99998606, 0.99998105,
1338.4468, 1.0000524, 1.0000469,
1338.4482, 0.99999389, 0.99998805,
1338.4496, 1.0000464, 1.0000403,
1338.4510, 0.99990742, 0.99990110,
1338.4524, 0.99989896, 0.99989217,
1338.4537, 0.99996896, 0.99996193,
1338.4551, 0.99996068, 0.99995341,
1338.4565, 1.0000236, 1.0000158,
1338.4579, 1.0001073, 1.0000990,
1338.4593, 1.0000420, 1.0000334,
1338.4607, 0.99999895, 0.99999001,
1338.4621, 0.99989723, 0.99988781,
1338.4635, 1.0001392, 1.0001294,
1338.4649, 0.99993703, 0.99992666,
1338.4662, 0.99996065, 0.99994992,
1338.4676, 0.99992386, 0.99991266,
1338.4690, 1.0000800, 1.0000681,
1338.4704, 0.99971704, 0.99970476,
1338.4718, 1.0000575, 1.0000448,
1338.4732, 0.99986855, 0.99985520,
1338.4746, 0.99994759, 0.99993364,
1338.4760, 0.99999884, 0.99998417,
1338.4774, 0.99985463, 0.99983950,
1338.4787, 1.0000484, 1.0000327,
1338.4801, 0.99996521, 0.99994888,
1338.4815, 1.0000127, 0.99999575,
1338.4829, 1.0001777, 1.0001602,
1338.4843, 1.0002585, 1.0002401,
1338.4857, 1.0000088, 0.99998984,
1338.4871, 1.0001778, 1.0001582,
1338.4885, 0.99984110, 0.99982072,
1338.4899, 0.99986781, 0.99984672,
1338.4912, 1.0001156, 1.0000938,
1338.4926, 1.0002541, 1.0002315,
1338.4940, 1.0002622, 1.0002386,
1338.4954, 0.99985210, 0.99982802,
1338.4968, 1.0001087, 1.0000837,
1338.4982, 0.99998941, 0.99996342,
1338.4996, 1.0000196, 0.99999291,
1338.5010, 1.0001336, 1.0001061,
1338.5024, 1.0000159, 0.99998737,
1338.5037, 1.0000438, 1.0000144,
1338.5051, 1.0000180, 0.99998776,
1338.5065, 0.99980041, 0.99976907,
1338.5079, 0.99999653, 0.99996423,
1338.5093, 1.0000167, 0.99998353,
1338.5107, 1.0000306, 0.99999647,
1338.5121, 1.0000059, 0.99997058,
1338.5135, 1.0001172, 1.0000810,
1338.5149, 0.99995087, 0.99991356,
1338.5162, 1.0000104, 0.99997202,
1338.5176, 1.0000484, 1.0000091,
1338.5190, 1.0000065, 0.99996604,
1338.5204, 1.0001578, 1.0001161,
1338.5218, 1.0000846, 1.0000418,
1339.6621, 0.99869512, 0.99984483,
1339.6634, 0.99888650, 1.0000354,
1339.6648, 0.99871650, 0.99986392,
1339.6662, 0.99878363, 0.99992998,
1339.6676, 0.99900020, 1.0001456,
1339.6690, 0.99885642, 1.0000005,
1339.6704, 0.99864621, 0.99978894,
1339.6718, 0.99887242, 1.0000142,
1339.6732, 0.99885481, 0.99999540,
1339.6746, 0.99879141, 0.99993080,
1339.6759, 0.99890122, 1.0000397,
1339.6773, 0.99892221, 1.0000594,
1339.6787, 0.99887829, 1.0000144,
1339.6801, 0.99889927, 1.0000342,
1339.6815, 0.99863491, 0.99976839,
1339.6829, 0.99908559, 1.0002184,
1339.6843, 0.99890062, 1.0000321,
1339.6857, 0.99873534, 0.99986553,
1339.6871, 0.99894033, 1.0000697,
1339.6884, 0.99896603, 1.0000942,
1339.6898, 0.99889774, 1.0000247,
1339.6912, 0.99891911, 1.0000450,
1339.6926, 0.99890766, 1.0000323,
1339.6940, 0.99878614, 0.99990959,
1339.6954, 0.99903592, 1.0001586,
1339.6968, 0.99899296, 1.0001144,
1339.6982, 0.99898371, 1.0001041,
1339.6996, 0.99881917, 0.99993824,
1339.7009, 0.99878638, 0.99990434,
1339.7023, 0.99913941, 1.0002565,
1339.7037, 0.99870553, 0.99982107,
1339.7051, 0.99898149, 1.0000963,
1339.7065, 0.99895643, 1.0000700,
1339.7079, 0.99875961, 0.99987199,
1339.7093, 0.99905921, 1.0001708,
1339.7107, 0.99908384, 1.0001942,
1339.7121, 0.99878984, 0.99989885,
1339.7134, 0.99882622, 0.99993407,
1339.7148, 0.99887069, 0.99997758,
1339.7162, 0.99901010, 1.0001161,
1339.7176, 0.99880150, 0.99990611,
1339.7190, 0.99884529, 0.99994893,
1339.7204, 0.99918657, 1.0002894,
1339.7218, 0.99888409, 0.99998556,
1339.7232, 0.99894467, 1.0000451,
1339.7246, 0.99887453, 0.99997361,
1339.7259, 0.99882313, 0.99992120,
1339.7273, 0.99882802, 0.99992490,
1339.7287, 0.99860051, 0.99969613,
1339.7301, 0.99898995, 1.0000849,
1339.7315, 0.99874274, 0.99983637,
1339.7329, 0.99883137, 0.99992396,
1339.7343, 0.99887844, 0.99997007,
1339.7357, 0.99874335, 0.99983375,
1339.7371, 0.99898667, 1.0000761,
1339.7384, 0.99884180, 0.99993005,
1339.7398, 0.99888470, 0.99997191,
1339.7412, 0.99875454, 0.99984054,
1339.7426, 0.99891984, 1.0000049,
1339.7440, 0.99892894, 1.0000129,
1339.7454, 0.99895449, 1.0000375,
1339.7468, 0.99890791, 0.99998978,
1339.7482, 0.99889085, 0.99997157,
1339.7496, 0.99882943, 0.99990889,
1339.7509, 0.99865448, 0.99973280,
1339.7523, 0.99900694, 1.0000845,
1339.7537, 0.99890686, 0.99998331,
1339.7551, 0.99888339, 0.99995867,
1339.7565, 0.99923914, 1.0003137,
1339.7579, 0.99878360, 0.99985669,
1339.7593, 0.99908559, 1.0001580,
1339.7607, 0.99909825, 1.0001695,
1339.7621, 0.99885222, 0.99992210,
1339.7634, 0.99923930, 1.0003085,
1339.7648, 0.99905363, 1.0001215,
1339.7662, 0.99915784, 1.0002248,
1339.7676, 0.99893537, 1.0000009,
1339.7690, 0.99893469, 0.99999917,
1339.7704, 0.99875663, 0.99982002,
1339.7718, 0.99890219, 0.99996454,
1339.7732, 0.99892773, 0.99998897,
1339.7746, 0.99904905, 1.0001093,
1339.7759, 0.99910188, 1.0001612,
1339.7773, 0.99896875, 1.0000269,
1339.7787, 0.99876591, 0.99982258,
1339.7801, 0.99907363, 1.0001298,
1339.7815, 0.99911850, 1.0001736,
1339.7829, 0.99900055, 1.0000545,
1339.7843, 0.99902724, 1.0000799,
1339.7857, 0.99908510, 1.0001369,
1339.7871, 0.99902977, 1.0000804,
1339.7884, 0.99884066, 0.99989006,
1339.7898, 0.99885560, 0.99990388,
1339.7912, 0.99891139, 0.99995860,
1339.7926, 0.99882971, 0.99987582,
1339.7940, 0.99887246, 0.99991748,
1339.7954, 0.99890388, 0.99994792,
1339.7968, 0.99888962, 0.99993239,
1339.7982, 0.99889935, 0.99994112,
1339.7996, 0.99915950, 1.0002005,
1339.8009, 0.99888720, 0.99992681,
1339.8023, 0.99900794, 1.0000466,
1339.8037, 0.99890076, 0.99993830,
1339.8051, 0.99875743, 0.99979368,
1339.8065, 0.99882866, 0.99986391,
1339.8079, 0.99924453, 1.0002790,
1339.8093, 0.99905571, 1.0000890,
1339.8107, 0.99904181, 1.0000740,
1339.8121, 0.99909689, 1.0001280,
1339.8134, 0.99877744, 0.99980715,
1339.8148, 0.99868094, 0.99970948,
1339.8162, 0.99897833, 1.0000060,
1339.8176, 0.99898127, 1.0000079,
1339.8190, 0.99905446, 1.0000801,
1339.8204, 0.99905728, 1.0000817,
1339.8218, 0.99895954, 0.99998282,
1339.8232, 0.99923954, 1.0002621,
1339.8246, 0.99895543, 0.99997649,
1339.8259, 0.99890219, 0.99992219,
1339.8273, 0.99887527, 0.99989404,
1339.8287, 0.99891807, 0.99993588,
1339.8301, 0.99897681, 0.99999360,
1339.8315, 0.99885715, 0.99987269,
1339.8329, 0.99913927, 1.0001540,
1339.8343, 0.99907005, 1.0000837,
1339.8357, 0.99898493, 0.99999725,
1339.8371, 0.99906706, 1.0000783,
1339.8384, 0.99888882, 0.99989877,
1339.8398, 0.99920432, 1.0002135,
1339.8412, 0.99901448, 1.0000224,
1339.8426, 0.99902890, 1.0000356,
1339.8440, 0.99903009, 1.0000358,
1339.8454, 0.99874501, 0.99974922,
1339.8468, 0.99872781, 0.99973092,
1339.8482, 0.99928644, 1.0002890,
1339.8496, 0.99895123, 0.99995230,
1339.8509, 0.99922524, 1.0002254,
1339.8523, 0.99887952, 0.99987819,
1339.8537, 0.99903842, 1.0000363,
1339.8551, 0.99900078, 0.99999743,
1339.8565, 0.99896801, 0.99996343,
1339.8579, 0.99902159, 1.0000159,
1339.8593, 0.99893569, 0.99992875,
1339.8607, 0.99915442, 1.0001467,
1339.8621, 0.99898292, 0.99997376,
1339.8634, 0.99872883, 0.99971829,
1339.8648, 0.99909089, 1.0000796,
1339.8662, 0.99896969, 0.99995718,
1339.8676, 0.99914482, 1.0001312,
1339.8690, 0.99878630, 0.99977123,
1339.8704, 0.99907576, 1.0000598,
1339.8718, 0.99929931, 1.0002824,
1339.8732, 0.99888630, 0.99986791,
1339.8746, 0.99903321, 1.0000136,
1339.8759, 0.99873962, 0.99971871,
1339.8773, 0.99900914, 0.99998730,
1339.8787, 0.99881636, 0.99979325,
1339.8801, 0.99889643, 0.99987221,
1339.8815, 0.99894846, 0.99992304,
1339.8829, 0.99906556, 1.0000391,
1339.8843, 0.99915417, 1.0001267,
1339.8857, 0.99911079, 1.0000819,
1339.8871, 0.99892644, 0.99989629,
1339.8884, 0.99926617, 1.0002353,
1339.8898, 0.99901481, 0.99998242,
1339.8912, 0.99896786, 0.99993410,
1339.8926, 0.99924164, 1.0002071,
1339.8940, 0.99894152, 0.99990541,
1339.8954, 0.99904235, 1.0000051,
1339.8968, 0.99918147, 1.0001433,
1339.8982, 0.99892507, 0.99988543,
1339.8996, 0.99902962, 0.99998883,
1339.9009, 0.99899731, 0.99995523,
1339.9023, 0.99905751, 1.0000143,
1339.9037, 0.99900034, 0.99995594,
1339.9051, 0.99898308, 0.99993741,
1339.9065, 0.99897121, 0.99992433,
1339.9079, 0.99903734, 0.99998934,
1339.9093, 0.99895351, 0.99990418,
1339.9107, 0.99898027, 0.99992959,
1339.9121, 0.99916271, 1.0001110,
1339.9134, 0.99907143, 1.0000184,
1339.9148, 0.99905130, 0.99999699,
1339.9162, 0.99901002, 0.99995441,
1339.9176, 0.99889318, 0.99983639,
1339.9190, 0.99909326, 1.0000352,
1339.9204, 0.99909021, 1.0000310,
1339.9218, 0.99900597, 0.99994547,
1339.9232, 0.99895847, 0.99989655,
1339.9246, 0.99906808, 1.0000051,
1339.9259, 0.99933115, 1.0002671,
1339.9273, 0.99907698, 1.0000116,
1339.9287, 0.99903114, 0.99996427,
1339.9301, 0.99921255, 1.0001445,
1339.9315, 0.99895958, 0.99989015,
1339.9329, 0.99904460, 0.99997388,
1339.9343, 0.99910860, 1.0000366,
1339.9357, 0.99905441, 0.99998125,
1339.9371, 0.99899796, 0.99992343,
1339.9384, 0.99910138, 1.0000255,
1339.9398, 0.99916324, 1.0000862,
1339.9412, 0.99912309, 1.0000446,
1339.9426, 0.99910393, 1.0000241,
1339.9440, 0.99900567, 0.99992464,
1339.9454, 0.99914312, 1.0000609,
1339.9468, 0.99907066, 0.99998689,
1339.9482, 0.99893953, 0.99985445,
1339.9496, 0.99888880, 0.99980224,
1339.9509, 0.99902948, 0.99994173,
1339.9523, 0.99893029, 0.99984114,
1339.9537, 0.99909540, 1.0000051,
1339.9551, 0.99895338, 0.99986151,
1339.9565, 0.99911476, 1.0000218,
1339.9579, 0.99917241, 1.0000781,
1339.9593, 0.99892748, 0.99983153,
1339.9607, 0.99912851, 1.0000315,
1339.9621, 0.99889044, 0.99979183,
1339.9634, 0.99910952, 1.0000098,
1339.9648, 0.99909057, 0.99998945,
1339.9662, 0.99900716, 0.99990448,
1339.9676, 0.99934690, 1.0002433,
1339.9690, 0.99901403, 0.99990868,
1339.9704, 0.99919135, 1.0000847,
1339.9718, 0.99907770, 0.99996966,
1339.9732, 0.99922833, 1.0001190,
1339.9746, 0.99935873, 1.0002480,
1339.9759, 0.99913039, 1.0000182,
1339.9773, 0.99933044, 1.0002169,
1339.9787, 0.99924936, 1.0001343,
1339.9801, 0.99934975, 1.0002334,
1339.9815, 0.99904171, 0.99992367,
1339.9829, 0.99883993, 0.99972029,
1339.9843, 0.99907571, 0.99995490,
1339.9857, 0.99931694, 1.0001948,
1339.9871, 0.99921061, 1.0000869,
1339.9884, 0.99914354, 1.0000184,
1339.9898, 0.99914202, 1.0000154,
1339.9912, 0.99911046, 0.99998240,
1339.9926, 0.99921768, 1.0000883,
1339.9940, 0.99911168, 0.99998064,
1339.9954, 0.99923691, 1.0001045,
1339.9968, 0.99905179, 0.99991783,
1339.9982, 0.99893128, 0.99979567,
1339.9996, 0.99898375, 0.99984682,
1340.0009, 0.99899812, 0.99985959,
1340.0023, 0.99912886, 0.99998901,
1340.0037, 0.99923256, 1.0000914,
1340.0051, 0.99930911, 1.0001665,
1340.0065, 0.99925650, 1.0001122,
1340.0079, 0.99933484, 1.0001893,
1340.0093, 0.99919010, 1.0000428,
1340.0107, 0.99916579, 1.0000170,
1340.0121, 0.99912483, 0.99997459,
1340.0134, 0.99924757, 1.0000958,
1340.0148, 0.99926865, 1.0001154,
1340.0162, 0.99923510, 1.0000804,
1340.0176, 0.99911547, 0.99995902,
1340.0190, 0.99924826, 1.0000904,
1340.0204, 0.99916402, 1.0000046,
1340.0218, 0.99902373, 0.99986273,
1340.0232, 0.99915679, 0.99999429,
1340.0246, 0.99904485, 0.99988076,
1340.0259, 0.99911437, 0.99994867,
1340.0273, 0.99893518, 0.99976796,
1340.0287, 0.99919800, 1.0000293,
1340.0301, 0.99902724, 0.99985693,
1340.0315, 0.99895545, 0.99978360,
1340.0329, 0.99922752, 1.0000543,
1340.0343, 0.99916093, 0.99998609,
1340.0357, 0.99913736, 0.99996100,
1340.0371, 0.99924436, 1.0000665,
1340.0384, 0.99908271, 0.99990309,
1340.0398, 0.99942486, 1.0002441,
1340.0412, 0.99916228, 0.99997962,
1340.0426, 0.99925755, 1.0000734,
1340.0440, 0.99926509, 1.0000795,
1340.0454, 0.99932294, 1.0001358,
1340.0468, 0.99897943, 0.99979030,
1340.0482, 0.99926161, 1.0000713,
1340.0495, 0.99927976, 1.0000878,
1340.0509, 0.99934790, 1.0001544,
1340.0523, 0.99927796, 1.0000829,
1340.0537, 0.99911405, 0.99991722,
1340.0551, 0.99916942, 0.99997096,
1340.0565, 0.99913922, 0.99993930,
1340.0579, 0.99925719, 1.0000557,
1340.0593, 0.99940752, 1.0002046,
1340.0607, 0.99924331, 1.0000387,
1340.0620, 0.99923199, 1.0000258,
1340.0634, 0.99940045, 1.0001927,
1340.0648, 0.99914388, 0.99993437,
1340.0662, 0.99928439, 1.0000735,
1340.0676, 0.99936063, 1.0001482,
1340.0690, 0.99891804, 0.99970364,
1340.0704, 0.99935897, 1.0001434,
1340.0718, 0.99909722, 0.99987985,
1340.0732, 0.99908123, 0.99986212,
1340.0745, 0.99924470, 1.0000241,
1340.0759, 0.99925451, 1.0000323,
1340.0773, 0.99926264, 1.0000389,
1340.0787, 0.99919960, 0.99997420,
1340.0801, 0.99907591, 0.99984886,
1340.0815, 0.99916383, 0.99993525,
1340.0829, 0.99919742, 0.99996725,
1340.0843, 0.99909180, 0.99986000,
1340.0857, 0.99925797, 1.0000246,
1340.0870, 0.99919061, 0.99995560,
1340.0884, 0.99941206, 1.0001755,
1340.0898, 0.99913346, 0.99989518,
1340.0912, 0.99925339, 1.0000135,
1340.0926, 0.99924516, 1.0000038,
1340.0940, 0.99901347, 0.99977039,
1340.0954, 0.99908581, 0.99984112,
1340.0968, 0.99903246, 0.99978605,
1340.0982, 0.99942212, 1.0001743,
1340.0995, 0.99936147, 1.0001122,
1340.1009, 0.99934648, 1.0000955,
1340.1023, 0.99923189, 0.99997908,
1340.1037, 0.99908619, 0.99983178,
1340.1051, 0.99920910, 0.99995322,
1340.1065, 0.99927248, 1.0000150,
1340.1079, 0.99941308, 1.0001541,
1340.1093, 0.99941696, 1.0001565,
1340.1107, 0.99942909, 1.0001669,
1340.1120, 0.99908415, 0.99982020,
1340.1134, 0.99926350, 0.99999801,
1340.1148, 0.99934217, 1.0000752,
1340.1162, 0.99940964, 1.0001410,
1340.1176, 0.99901602, 0.99974564,
1340.1190, 0.99923020, 0.99995836,
1340.1204, 0.99926084, 0.99998724,
1340.1218, 0.99919210, 0.99991695,
1340.1232, 0.99929018, 1.0000136,
1340.1245, 0.99937017, 1.0000920,
1340.1259, 0.99944780, 1.0001681,
1340.1273, 0.99920232, 0.99992079,
1340.1287, 0.99940922, 1.0001264,
1340.1301, 0.99940761, 1.0001231,
1340.1315, 0.99916695, 0.99988069,
1340.1329, 0.99923947, 0.99995171,
1340.1343, 0.99926883, 0.99997948,
1340.1357, 0.99924815, 0.99995712,
1340.1370, 0.99943381, 1.0001414,
1340.1384, 0.99945909, 1.0001652,
1340.1398, 0.99941508, 1.0001195,
1340.1412, 0.99917631, 0.99987891,
1340.1426, 0.99937659, 1.0000779,
1340.1440, 0.99918138, 0.99988088,
1340.1454, 0.99904922, 0.99974701,
1340.1468, 0.99918547, 0.99988192,
1340.1482, 0.99927735, 0.99997220,
1340.1495, 0.99920859, 0.99990184,
1340.1509, 0.99917682, 0.99986856,
1340.1523, 0.99943075, 1.0001210,
1340.1537, 0.99920831, 0.99989691,
1340.1551, 0.99951462, 1.0002019,
1340.1565, 0.99916070, 0.99984611,
1340.1579, 0.99913679, 0.99982063,
1340.1593, 0.99916454, 0.99984679,
1340.1607, 0.99930400, 0.99998491,
1340.1620, 0.99927766, 0.99995688,
1340.1634, 0.99937635, 1.0000541,
1340.1648, 0.99943503, 1.0001114,
1340.1662, 0.99907831, 0.99975287,
1340.1676, 0.99940445, 1.0000777,
1340.1690, 0.99935476, 1.0000264,
1340.1704, 0.99943287, 1.0001031,
1340.1718, 0.99936309, 1.0000316,
1340.1732, 0.99948173, 1.0001490,
1340.1745, 0.99939192, 1.0000575,
1340.1759, 0.99946173, 1.0001259,
1340.1773, 0.99924475, 0.99990713,
1340.1787, 0.99940689, 1.0000678,
1340.1801, 0.99922560, 0.99988499,
1340.1815, 0.99908363, 0.99974138,
1340.1829, 0.99930432, 0.99996072,
1340.1843, 0.99945460, 1.0001096,
1340.1857, 0.99947034, 1.0001238,
1340.1870, 0.99932458, 0.99997646,
1340.1884, 0.99953282, 1.0001833,
1340.1898, 0.99930938, 0.99995821,
1340.1912, 0.99938550, 1.0000331,
1340.1926, 0.99916566, 0.99981165,
1340.1940, 0.99942601, 1.0000706,
1340.1954, 0.99931121, 0.99995420,
1340.1968, 0.99929726, 0.99993880,
1340.1982, 0.99952512, 1.0001654,
1340.1995, 0.99929211, 0.99993079,
1340.2009, 0.99946755, 1.0001048,
1340.2023, 0.99942993, 1.0000657,
1340.2037, 0.99933008, 0.99996431,
1340.2051, 0.99921189, 0.99984467,
1340.2065, 0.99951797, 1.0001495,
1340.2079, 0.99912028, 0.99975014,
1340.2093, 0.99949137, 1.0001199,
1340.2107, 0.99933489, 0.99996190,
1340.2120, 0.99944596, 1.0000717,
1340.2134, 0.99940132, 1.0000256,
1340.2148, 0.99933972, 0.99996257,
1340.2162, 0.99940544, 1.0000269,
1340.2176, 0.99931409, 0.99993400,
1340.2190, 0.99933424, 0.99995297,
1340.2204, 0.99927814, 0.99989534,
1340.2218, 0.99932231, 0.99993805,
1340.2232, 0.99966641, 1.0002810,
1340.2245, 0.99968278, 1.0002960,
1340.2259, 0.99941628, 1.0000278,
1340.2273, 0.99944560, 1.0000559,
1340.2287, 0.99953067, 1.0001397,
1340.2301, 0.99932643, 0.99993394,
1340.2315, 0.99944637, 1.0000526,
1340.2329, 0.99936875, 0.99997360,
1340.2343, 0.99962157, 1.0002252,
1340.2357, 0.99943037, 1.0000326,
1340.2370, 0.99952954, 1.0001304,
1340.2384, 0.99932749, 0.99992701,
1340.2398, 0.99949419, 1.0000924,
1340.2412, 0.99964663, 1.0002436,
1340.2426, 0.99942456, 1.0000201,
1340.2440, 0.99943532, 1.0000295,
1340.2454, 0.99921802, 0.99981085,
1340.2468, 0.99921297, 0.99980455,
1340.2482, 0.99962143, 1.0002119,
1340.2495, 0.99940304, 0.99999204,
1340.2509, 0.99926352, 0.99985126,
1340.2523, 0.99946495, 1.0000514,
1340.2537, 0.99957735, 1.0001626,
1340.2551, 0.99946210, 1.0000461,
1340.2565, 0.99951971, 1.0001024,
1340.2579, 0.99941150, 0.99999287,
1340.2593, 0.99917894, 0.99975900,
1340.2607, 0.99960548, 1.0001846,
1340.2620, 0.99941690, 0.99999464,
1340.2634, 0.99962049, 1.0001971,
1340.2648, 0.99936257, 0.99993772,
1340.2662, 0.99948925, 1.0000633,
1340.2676, 0.99934767, 0.99992043,
1340.2690, 0.99947274, 1.0000442,
1340.2704, 0.99966961, 1.0002402,
